images,nique,brisque,ilniqe,nrqm,nima,pi,paq2piq,musiq-ava,musiq-koniq,dbcnn
img1.jpg_10_20.jpg,1.734739447321111,13.85760498046875,17.54426480199582,8.977046012878418,4.486912727355957,1.4243051807001859,74.00501251220703,4.195156097412109,60.79158020019531,64.6151123046875
img1.jpg_10_21.jpg,2.0644445078548586,12.26678466796875,18.934116346540947,9.017281532287598,4.339372158050537,1.6509680052001432,72.7760009765625,4.985306739807129,66.66819763183594,60.876487731933594
img1.jpg_10_22.jpg,2.546115810165869,8.86590576171875,28.06742531940395,8.984107971191406,4.405548095703125,1.8419178040628539,76.51405334472656,4.579102039337158,68.35759735107422,65.62067413330078
img1.jpg_10_23.jpg,2.3200144316208524,6.63348388671875,21.692108076486825,8.984204292297363,4.7658185958862305,1.6821845190535458,72.8342056274414,5.130197525024414,73.69269561767578,58.36127853393555
img1.jpg_10_24.jpg,2.2251936604183684,10.31756591796875,21.82318984889315,9.060964584350586,4.347007751464844,1.7303612693045114,73.26749420166016,4.356518268585205,63.964359283447266,52.248958587646484
img1.jpg_10_25.jpg,1.8943155473856537,11.44451904296875,18.18848984412771,8.967818260192871,4.483392238616943,1.4816567028451033,73.55437469482422,4.245115280151367,60.81195831298828,63.184539794921875
img1.jpg_10_26.jpg,3.825222733552305,-0.14630126953125,34.180562357555424,8.127695083618164,4.586944580078125,3.4395618070960436,75.35872650146484,4.975146293640137,68.9228744506836,64.79442596435547
img1.jpg_10_27.jpg,4.103614285316982,5.93670654296875,32.15478326103949,8.323729515075684,4.888909339904785,3.383837718060886,76.61419677734375,5.059826850891113,64.87506103515625,60.9542236328125
img1.jpg_10_28.jpg,2.1719765340199584,8.34686279296875,22.506686178343696,8.694313049316406,4.918120384216309,1.745118683026977,76.46570587158203,5.060947418212891,62.09141540527344,65.73434448242188
img1.jpg_10_29.jpg,2.2715917455292645,9.24041748046875,22.47387178139833,8.812029838562012,4.764950752258301,1.746013626161998,76.20133972167969,4.898889064788818,61.9548225402832,67.40619659423828
img1.jpg_10_3.jpg,3.300468775066077,31.98455810546875,26.712877197953237,9.042235374450684,4.435382843017578,2.19843465689918,76.74837493896484,4.034914016723633,66.76248168945312,63.927734375
img1.jpg_10_4.jpg,3.8253689181280266,13.65203857421875,43.8396745400035,8.185420036315918,4.698126316070557,3.5205717626938875,76.6220703125,4.732638835906982,64.4078369140625,63.52525329589844
img1.jpg_10_5.jpg,3.7290702417288237,13.99920654296875,40.0586790892445,7.753544807434082,4.652273654937744,3.6140658947539124,75.65460968017578,4.969828128814697,67.2372055053711,62.36756896972656
img1.jpg_10_6.jpg,4.167759534887595,-4.77130126953125,30.093137037291157,7.9627251625061035,4.79897928237915,3.703536864942794,76.17362213134766,4.99287223815918,73.2502670288086,64.42831420898438
img1.jpg_10_7.jpg,3.5559635762580535,-1.97882080078125,31.97935592604795,8.396171569824219,4.841881275177002,3.064005247532094,76.6022720336914,4.915612697601318,68.23725891113281,59.65373229980469
img1.jpg_10_8.jpg,3.3236794091013437,6.38543701171875,34.64142961973689,8.010372161865234,4.5348734855651855,3.3662940920967848,74.77548217773438,5.063546180725098,70.0265884399414,62.8707275390625
img1.jpg_10_9.jpg,3.180211056363277,-0.48809814453125,30.584041782216634,8.622413635253906,4.895853519439697,2.7520152619539706,75.36683654785156,5.042415618896484,68.8749771118164,59.836116790771484
img1.jpg_11_0.jpg,3.8468967102971185,10.70916748046875,36.13735326194009,8.022863388061523,4.9942097663879395,3.4806326373660084,75.53010559082031,4.778980731964111,70.68492889404297,63.664302825927734
img1.jpg_11_1.jpg,2.4132159736549723,5.20770263671875,21.223282608647505,8.953680038452148,4.678333759307861,2.0339125578250536,74.13358306884766,4.782105922698975,68.80615997314453,60.18633270263672
img1.jpg_11_10.jpg,2.911012711265793,0.96600341796875,24.127586115782794,8.744852066040039,4.870604991912842,2.470360693093504,74.5360336303711,4.824959754943848,68.68462371826172,61.07100296020508
img1.jpg_11_11.jpg,2.5950895548294426,15.82293701171875,33.429438883910656,8.526063919067383,4.611918926239014,2.6005360141716967,74.82259368896484,4.993515491485596,64.94912719726562,62.28602981567383
img1.jpg_11_12.jpg,2.757685729258581,9.57196044921875,25.59632079847197,8.857118606567383,4.386780261993408,2.4910947835604054,71.10645294189453,5.042121410369873,73.60395050048828,59.86976623535156
img1.jpg_11_13.jpg,2.732191115171314,17.97039794921875,37.03182904140034,8.839293479919434,4.723122596740723,2.46458853313211,75.3666763305664,4.866810321807861,68.15727996826172,64.74446105957031
img1.jpg_11_14.jpg,4.432862374495889,56.57928466796875,47.193402557389405,7.559886455535889,4.731861114501953,3.9931345290196316,74.0191421508789,4.909900188446045,66.80683135986328,62.1898193359375
img1.jpg_11_15.jpg,4.814621283474788,30.84246826171875,42.232571784930705,8.120467185974121,4.568375587463379,4.058398637826561,74.86000061035156,4.922268390655518,63.34210968017578,60.977272033691406
img1.jpg_11_16.jpg,4.2457825256806725,1.70819091796875,34.504206863541945,8.387983322143555,4.791072368621826,3.3333577881158227,76.28976440429688,4.704981327056885,66.89497375488281,61.07307052612305
img1.jpg_11_17.jpg,2.077641126879638,12.76483154296875,19.70008195390288,9.019676208496094,4.314229488372803,1.6168255781672154,73.46600341796875,4.544164180755615,63.727996826171875,55.74939727783203
img1.jpg_11_18.jpg,1.8843431557487407,19.81268310546875,18.222585415384057,9.008787155151367,4.219919204711914,1.542807518518058,70.1926040649414,4.147947311401367,63.833560943603516,57.299373626708984
img1.jpg_11_19.jpg,1.8823016137067285,12.68328857421875,20.910111108741106,9.003586769104004,4.670237064361572,1.5657319785507908,73.21797943115234,4.494953155517578,66.72071075439453,58.90232467651367
img1.jpg_11_2.jpg,1.4878319642880773,10.17596435546875,18.613714958367307,8.910059928894043,4.318023681640625,1.2930262190873762,70.23695373535156,4.440701961517334,62.54356384277344,58.61003875732422
img1.jpg_11_20.jpg,2.1624318199116916,7.46649169921875,17.14947583983654,8.964278221130371,4.534411430358887,1.5941978165945236,74.50955963134766,4.7807512283325195,68.9919204711914,55.9840087890625
img1.jpg_11_21.jpg,2.6070457934743927,-0.77813720703125,23.20530435511593,9.02250862121582,4.401483535766602,1.9389921175967857,74.33048248291016,4.902035713195801,71.13675689697266,57.30971145629883
img1.jpg_11_22.jpg,2.3316113352577372,14.18426513671875,30.662392113131084,8.82024097442627,4.276671409606934,1.7557672861215519,74.9531021118164,3.9011054039001465,61.127708435058594,56.2725944519043
img1.jpg_11_23.jpg,1.5192857990551738,9.42401123046875,19.070493217077072,8.961005210876465,4.239981174468994,1.326290979265213,69.84251403808594,4.248707294464111,63.96812057495117,59.15517807006836
img1.jpg_11_24.jpg,1.9678758788095299,13.19354248046875,32.99715233962799,8.981549263000488,4.203588962554932,1.6142414373158065,73.48104095458984,3.9486823081970215,61.754676818847656,50.09051513671875
img1.jpg_11_25.jpg,1.972672342029987,16.44647216796875,32.47840783713448,8.955074310302734,4.364005088806152,1.6370360126311145,72.2925796508789,4.133405685424805,58.103214263916016,51.04274368286133
img1.jpg_11_26.jpg,1.453510266633761,11.41326904296875,16.165576711055863,8.917521476745605,4.253798484802246,1.277469928942084,70.51261901855469,4.203557014465332,60.60320281982422,58.19551467895508
img1.jpg_11_27.jpg,2.926660787215593,6.80535888671875,22.30670118119628,9.127238273620605,4.089483737945557,2.0597062414951326,70.42154693603516,4.298336982727051,65.01954650878906,54.51840591430664
img1.jpg_11_28.jpg,3.2961665596412018,18.03631591796875,37.744948398689075,7.662108898162842,4.422785758972168,3.3403363113082394,75.31084442138672,5.037467956542969,66.48096466064453,60.678428649902344
img1.jpg_11_29.jpg,4.300477840875515,10.93475341796875,40.49975382007162,8.262433052062988,4.704898357391357,3.7525150114532084,76.63162994384766,4.932737827301025,66.08365631103516,60.52105712890625
img1.jpg_11_3.jpg,2.1577468839622544,13.32244873046875,20.722471398976072,8.987439155578613,4.700848579406738,1.6471446719885572,74.99085235595703,4.634792327880859,69.59347534179688,58.92530822753906
img1.jpg_11_4.jpg,3.4165419318953085,3.15106201171875,38.35348042445034,8.684919357299805,4.524601936340332,2.688906881675081,74.38224029541016,4.991426944732666,69.9173355102539,59.223548889160156
img1.jpg_11_5.jpg,4.166947584888439,2.26483154296875,34.90670891099503,8.187633514404297,4.449567794799805,3.51648676605578,75.4510269165039,4.833363056182861,64.70355987548828,61.20162582397461
img1.jpg_11_6.jpg,3.9421294492705568,-1.56866455078125,29.928176121956383,8.307209968566895,4.702985763549805,3.3142935916142457,76.40230560302734,5.053481101989746,70.66998291015625,63.43156051635742
img1.jpg_11_7.jpg,1.9908769274478524,10.73651123046875,19.58458969311254,8.540929794311523,4.5359954833984375,1.6593154318359264,77.98204040527344,4.239499092102051,62.62006378173828,66.65374755859375
img1.jpg_11_8.jpg,3.4454974001413547,-3.62091064453125,27.83684657984798,9.018900871276855,4.659838676452637,2.3356796419174994,75.7994613647461,4.574406623840332,69.26473999023438,65.44149017333984
img1.jpg_11_9.jpg,3.0909014343721646,-1.79425048828125,28.369587839460564,9.028526306152344,4.66056489944458,2.1371173350528476,76.6316909790039,4.582938194274902,68.10161590576172,65.8980941772461
img1.jpg_12_0.jpg,3.022452444071575,13.17205810546875,33.491942149337184,7.176252365112305,4.763404846191406,3.458891613995684,75.18706512451172,5.068528175354004,70.16777801513672,62.59760284423828
img1.jpg_12_1.jpg,1.9025425683855213,8.46307373046875,25.898781404236036,9.000627517700195,4.283420085906982,1.5408487935532658,71.54090118408203,4.611825942993164,60.591522216796875,54.281394958496094
img1.jpg_12_10.jpg,2.3388702969715593,4.92303466796875,19.45134799668081,9.019102096557617,4.725841522216797,1.6974958829649267,75.40596008300781,4.8955769538879395,74.49828338623047,58.63303756713867
img1.jpg_12_11.jpg,2.3768923310073897,20.49237060546875,21.837558903255367,8.925373077392578,4.283488750457764,2.0815207193157628,72.04740905761719,4.965636730194092,68.78594970703125,60.53242874145508
img1.jpg_12_12.jpg,2.8177323707449857,10.47430419921875,25.005724677787782,8.811239242553711,4.459447860717773,2.4498244944572356,73.02425384521484,5.235362529754639,66.27647399902344,61.15446853637695
img1.jpg_12_13.jpg,3.922248623317413,5.64178466796875,32.74031784032536,8.432371139526367,4.644100189208984,3.0350782259155116,75.1837158203125,4.927597522735596,67.19417572021484,61.45380401611328
img1.jpg_12_14.jpg,3.8834300229775214,-2.49151611328125,31.87949418372553,8.638579368591309,4.737733364105225,2.8931635585852313,75.22815704345703,4.75437068939209,67.45439910888672,58.33255386352539
img1.jpg_12_15.jpg,3.4181970771071897,5.26092529296875,33.27721881920555,7.993254661560059,4.797852993011475,3.379306231763336,75.8002700805664,5.1236982345581055,70.82649230957031,61.59138488769531
img1.jpg_12_16.jpg,1.84036948865498,5.57733154296875,17.18716623179994,8.988895416259766,4.715808391571045,1.4485404756391267,74.61705780029297,4.5912322998046875,65.0560073852539,62.861595153808594
img1.jpg_12_17.jpg,1.8355491854245822,12.19305419921875,17.367367853276257,8.949243545532227,4.4231109619140625,1.4591825653339652,72.8120346069336,4.155756950378418,60.81271743774414,60.5544548034668
img1.jpg_12_18.jpg,1.6424084670938754,10.34881591796875,24.68535832399347,9.03087043762207,4.3494744300842285,1.3290730371808253,69.85529327392578,4.341246128082275,62.947837829589844,55.25062942504883
img1.jpg_12_19.jpg,2.4560814118438428,23.44842529296875,20.725874167915137,8.95677661895752,4.1337971687316895,1.8711300190947247,73.89913940429688,4.572091102600098,60.13990783691406,58.09126281738281
img1.jpg_12_2.jpg,2.379090888686669,18.33319091796875,22.210994534238246,8.734288215637207,4.21367883682251,2.0289941483213507,73.31825256347656,4.998348236083984,64.84676361083984,59.995361328125
img1.jpg_12_20.jpg,1.6420802175933475,17.14715576171875,17.11622450523252,8.87979507446289,4.467033863067627,1.3577880024838083,70.8656997680664,4.3886003494262695,60.92963790893555,55.97475051879883
img1.jpg_12_21.jpg,1.4230230508142716,9.84783935546875,21.73163919890926,8.961424827575684,4.228164196014404,1.291446343214239,71.90821075439453,4.225510597229004,63.4909782409668,58.11637878417969
img1.jpg_12_22.jpg,2.0470501106331866,17.48797607421875,25.024650034176666,9.131280899047852,4.196725845336914,1.4988007730806039,74.12120819091797,4.291882514953613,62.94585418701172,54.51604080200195
img1.jpg_12_23.jpg,2.7013540970297174,18.01873779296875,22.696879350598813,8.935041427612305,4.162209510803223,1.9574303002830291,74.08289337158203,4.589353561401367,68.27108764648438,54.76904296875
img1.jpg_12_24.jpg,2.0210395699232877,7.30633544921875,28.57396852738488,8.974591255187988,4.492837429046631,1.660043727983437,73.59805297851562,4.527340412139893,57.367431640625,54.97929382324219
img1.jpg_12_25.jpg,1.9677417367126122,10.89422607421875,19.86457366659423,8.940655708312988,4.5725178718566895,1.4888541048957384,76.74140167236328,4.384419918060303,63.87291717529297,65.02658081054688
img1.jpg_12_26.jpg,2.3563235905753066,12.82196044921875,20.967914000714313,9.003408432006836,4.428325176239014,1.7951171803675765,72.93299102783203,5.193025588989258,67.04093933105469,59.72553253173828
img1.jpg_12_27.jpg,2.9560957018681018,5.61541748046875,24.420069073185648,8.903886795043945,4.900478363037109,1.9737442892187165,76.33600616455078,5.201090335845947,64.27741241455078,64.21528625488281
img1.jpg_12_28.jpg,4.188948537391269,-5.74298095703125,32.818786483862574,8.007332801818848,4.5149946212768555,3.7332877766434316,77.86357879638672,4.93476676940918,69.39380645751953,62.24213790893555
img1.jpg_12_29.jpg,4.201990243848813,-6.38751220703125,30.98206966827955,8.014286994934082,4.871596336364746,3.690902540689649,76.06499481201172,5.015335559844971,73.28736114501953,64.85200500488281
img1.jpg_12_3.jpg,2.05426965997168,11.56365966796875,21.49723256798028,8.634854316711426,4.604184627532959,1.6416286087094456,77.6284408569336,4.274020195007324,64.42485809326172,67.92456817626953
img1.jpg_12_4.jpg,3.7772074283790604,32.51190185546875,33.20111380849208,8.829912185668945,4.879114627838135,2.6435944248478385,76.74181365966797,4.541234493255615,63.91398620605469,67.18758392333984
img1.jpg_12_5.jpg,4.609899912884528,-6.06622314453125,29.731059645052582,7.75029993057251,4.890179634094238,3.9149358341558655,76.0962905883789,5.006402015686035,73.00972747802734,65.23403930664062
img1.jpg_12_6.jpg,3.166048956292345,35.67401123046875,31.9552370082835,7.540768146514893,4.3322978019714355,3.694111906266217,70.25238037109375,4.689402103424072,63.2755126953125,60.916969299316406
img1.jpg_12_7.jpg,4.321172173510819,0.06610107421875,37.68747205609772,8.657154083251953,4.752178192138672,3.250321990222699,74.93791198730469,4.551079750061035,69.17980194091797,63.176246643066406
img1.jpg_12_8.jpg,2.790545705045071,10.84442138671875,26.658126873871222,9.059273719787598,4.912291526794434,1.9319657407640671,71.6115493774414,5.230996131896973,72.06548309326172,61.19236755371094
img1.jpg_12_9.jpg,2.2978715330733284,6.10906982421875,27.974769524296867,9.085952758789062,4.028258323669434,1.7340211625919437,69.38165283203125,4.336497783660889,59.24894714355469,61.86648941040039
img1.jpg_13_0.jpg,2.875946622778458,36.90252685546875,36.62323664206627,7.352221965789795,4.162186145782471,3.3381198170369593,72.21013641357422,4.822728633880615,71.6257095336914,61.39732360839844
img1.jpg_13_1.jpg,2.9246070932185,23.48114013671875,44.66374663805609,7.589041709899902,4.600930213928223,3.3497449213162858,74.79771423339844,5.1234822273254395,67.28659057617188,62.46936798095703
img1.jpg_13_10.jpg,1.8719940174962082,19.38250732421875,19.72063033322207,8.994698524475098,4.2505292892456055,1.5143626702768498,70.78433990478516,4.1525492668151855,61.840980529785156,57.34070587158203
img1.jpg_13_11.jpg,1.8664529257120182,12.13836669921875,19.152999632518316,9.021238327026367,4.220077037811279,1.52827581151062,72.36690521240234,4.613771915435791,63.682525634765625,59.373085021972656
img1.jpg_13_12.jpg,1.8203975503860907,12.61785888671875,19.804129617787137,9.018510818481445,4.171555519104004,1.4872412874828624,72.86756896972656,4.696135520935059,67.64354705810547,59.64581298828125
img1.jpg_13_13.jpg,2.805547311449953,15.17987060546875,29.818032930530478,8.340482711791992,4.251025199890137,2.766609123868183,69.83301544189453,5.068882942199707,66.26494598388672,61.79352951049805
img1.jpg_13_14.jpg,3.2583666797757367,5.34393310546875,26.14395875749378,9.042113304138184,4.78641939163208,2.2492279628846403,70.95890045166016,5.266185283660889,72.4560317993164,58.73762130737305
img1.jpg_13_15.jpg,2.883468224997808,-0.16534423828125,28.00277935616242,8.814760208129883,4.485076904296875,2.2850778926824873,73.47648620605469,5.178873538970947,73.8757553100586,56.709564208984375
img1.jpg_13_16.jpg,3.205443900193691,17.23406982421875,37.4302737735865,7.428203582763672,4.638984680175781,3.409556831567638,73.68330383300781,5.173272132873535,68.75749969482422,63.862430572509766
img1.jpg_13_17.jpg,1.8542304369547187,12.86541748046875,18.504476805085957,8.927422523498535,4.538940906524658,1.4287278567345851,71.90433502197266,4.506155490875244,58.609901428222656,61.23930358886719
img1.jpg_13_18.jpg,2.4338639496013896,22.37274169921875,20.45235181449761,8.80645751953125,4.342711448669434,2.0641713940369613,71.98018646240234,4.9311323165893555,69.26177978515625,61.15097427368164
img1.jpg_13_19.jpg,2.3304644341526184,11.38934326171875,21.80057149559501,8.979218482971191,4.276111602783203,1.8097817294580143,73.13220977783203,4.918639659881592,70.18641662597656,57.55695343017578
img1.jpg_13_2.jpg,3.971632704724627,22.77313232421875,32.848748660648454,8.853029251098633,4.608397006988525,2.9181276495035515,75.9377212524414,5.40386438369751,60.70608139038086,59.8509521484375
img1.jpg_13_20.jpg,2.307633676028614,3.98992919921875,18.786879851984214,9.04599380493164,4.5837602615356445,1.7308776304820865,74.93887329101562,5.070253372192383,74.42133331298828,57.601478576660156
img1.jpg_13_21.jpg,2.450413783328368,-0.46710205078125,23.631824332040757,8.846410751342773,4.516636848449707,1.8202942883655588,76.7015151977539,4.208255767822266,68.18183898925781,66.21185302734375
img1.jpg_13_22.jpg,1.895201670126542,10.57342529296875,18.43956151266192,9.013676643371582,4.133419990539551,1.5450307560668508,73.1349868774414,4.650845050811768,69.08222961425781,59.641963958740234
img1.jpg_13_23.jpg,3.393256060263156,-0.40313720703125,28.021918008823032,8.780593872070312,4.840887069702148,2.582891749112985,76.03654479980469,4.950951099395752,67.54940032958984,61.450653076171875
img1.jpg_13_24.jpg,2.383719971198412,4.78533935546875,22.63386687875003,8.932177543640137,4.440264701843262,1.7353208859511942,76.05681610107422,4.360054016113281,66.8390884399414,66.14983367919922
img1.jpg_13_25.jpg,4.054078002138499,38.62713623046875,45.245410249627376,7.597787857055664,4.563965797424316,3.745323638582892,71.73108673095703,5.057528018951416,67.8667221069336,60.77504348754883
img1.jpg_13_26.jpg,2.9784801242753334,-2.43487548828125,26.210602032034586,9.029303550720215,4.656186580657959,2.1681631154566783,78.0902328491211,4.99760627746582,69.780029296875,64.04875183105469
img1.jpg_13_27.jpg,2.351040570154058,6.34002685546875,19.78833088250381,8.998412132263184,4.589865207672119,1.7722190949415741,74.973876953125,5.336716175079346,71.32611846923828,60.549583435058594
img1.jpg_13_28.jpg,2.158062020298121,13.62176513671875,21.70184392848911,9.013815879821777,4.048252582550049,1.6597222293474008,73.92340850830078,4.847711086273193,67.44393157958984,56.977535247802734
img1.jpg_13_29.jpg,4.339666055403605,-5.10919189453125,32.977574303417136,8.02804183959961,4.87936544418335,3.707420006507092,76.6059341430664,4.869137287139893,72.29792785644531,62.83159255981445
